zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
14887,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12586,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14069,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14066,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14062,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13148,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13402,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13408,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14561,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14569,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14568,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13864,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13021,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13026,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14840,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14841,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14842,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10560,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14588,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12455,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12454,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13318,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13315,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13314,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13310,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13313,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14839,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14838,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14831,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14837,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12865,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13851,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13856,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13108,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13102,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13760,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13761,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13762,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13763,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12170,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14113,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14110,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13455,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12439,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14095,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14094,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12792,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12727,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12726,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12724,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12723,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12720,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13457,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12903,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14536,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14537,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14530,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14532,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14481,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10541,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13328,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14011,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14010,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12563,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12565,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12564,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12566,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13841,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13840,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13843,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13842,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13845,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13844,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13847,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13846,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13849,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13848,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14867,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14864,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14865,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14863,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14860,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14861,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14869,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13071,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13072,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13073,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12852,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12854,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10535,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10536,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10537,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13134,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13136,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13139,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12406,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12407,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13755,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13754,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13757,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13756,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13751,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13750,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13753,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13752,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13758,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14169,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14168,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14167,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13342,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13346,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13348,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12750,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12751,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12775,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12776,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12778,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10505,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12955,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12958,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12959,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12480,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14507,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14502,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13850,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14041,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14043,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13425,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12530,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12531,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14572,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12975,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14427,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13814,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13815,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13812,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13813,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13810,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13811,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13040,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13737,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13736,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13734,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10501,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12474,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12060,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12061,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13332,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13337,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13335,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14817,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14816,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14815,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14814,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14812,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14810,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14819,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
14818,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12749,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12745,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12747,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12741,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12743,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
12742,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
10587,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13160,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13164,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
13165,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.033861277,0.01567423,0.05219141
